User_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
c73916c0,66,1,137.44,4,4,2,10,Champions
c752d202,218,1,137.72,2,4,2,8,Loyal Customers
c75e521c,167,1,362.26,2,4,4,10,Champions
c78d307b,49,1,79.14,4,4,1,9,Loyal Customers
c7978493,226,1,229.67,2,4,3,9,Loyal Customers
c79b50d1,210,1,208.21,2,4,3,9,Loyal Customers
c79eeec5,271,1,338.27,1,4,4,9,Loyal Customers
c7be3edf,315,1,198.33,1,4,2,7,Potential Loyalists
c7cd48dd,20,1,261.75,4,4,3,11,Champions
c7fbbb37,116,1,357.75,3,4,4,11,Champions
c814cdcc,231,1,340.9,2,4,4,10,Champions
c84cf1d8,322,1,107.48,1,4,2,7,Potential Loyalists
c87cdd9d,250,1,55.35,1,4,1,6,Potential Loyalists
c88d310c,174,1,28.99,2,4,1,7,Potential Loyalists
c894b2e1,316,1,62.82,1,4,1,6,Potential Loyalists
c89e560f,183,1,137.79,2,4,2,8,Loyal Customers
c8be2ec5,53,1,262.73,4,4,3,11,Champions
c8c57043,180,1,331.79,2,4,4,10,Champions
c8ca95d2,145,1,34.77,3,4,1,8,Loyal Customers
c8d1da59,248,1,46.3,1,4,1,6,Potential Loyalists
c8d33b31,207,1,372.44,2,4,4,10,Champions
c8d53642,99,1,45.87,3,4,1,8,Loyal Customers
c8d6d2c6,12,1,145.27,4,4,2,10,Champions
c8e51376,198,1,116.03,2,4,2,8,Loyal Customers
c904130b,319,1,272.78,1,4,3,8,Loyal Customers
c9247b05,67,1,382.56,4,4,4,12,Champions
c92d8776,19,1,128.38,4,4,2,10,Champions
c93c18ba,325,1,280.75,1,4,3,8,Loyal Customers
c94b1a1a,7,1,93.79,4,4,1,9,Loyal Customers
c97b3e2d,318,1,479.54,1,4,4,9,Loyal Customers
c981b672,178,1,177.11,2,4,2,8,Loyal Customers
c98a91eb,10,1,30.87,4,4,1,9,Loyal Customers
c9939103,173,1,49.98,2,4,1,7,Potential Loyalists
c9964d37,281,1,223.27,1,4,3,8,Loyal Customers
c9984620,184,1,265.3,2,4,3,9,Loyal Customers
c9aec1e2,126,1,76.98,3,4,1,8,Loyal Customers
c9aee337,22,1,188.69,4,4,2,10,Champions
c9c10b75,9,1,128.68,4,4,2,10,Champions
c9d0d662,61,1,318.33,4,4,4,12,Champions
c9d51371,41,1,200.05,4,4,3,11,Champions
c9e3855e,99,1,102.34,3,4,1,8,Loyal Customers
c9e6f7ce,316,1,172.23,1,4,2,7,Potential Loyalists
ca0054f1,73,1,326.25,4,4,4,12,Champions
ca363a04,312,1,18.13,1,4,1,6,Potential Loyalists
ca48ec71,232,1,80.71,2,4,1,7,Potential Loyalists
ca58b84f,69,1,376.92,4,4,4,12,Champions
ca624bb4,147,1,94.19,3,4,1,8,Loyal Customers
ca6f4f5a,195,1,8.58,2,4,1,7,Potential Loyalists
ca73e3ea,299,1,294.4,1,4,3,8,Loyal Customers
ca8ce9be,189,1,290.08,2,4,3,9,Loyal Customers
cab404e5,324,1,446.14,1,4,4,9,Loyal Customers
caba820c,16,1,5.89,4,4,1,9,Loyal Customers
cacbbe34,54,1,51.14,4,4,1,9,Loyal Customers
caeb735f,116,1,103.8,3,4,1,8,Loyal Customers
caf9113b,166,1,37.89,2,4,1,7,Potential Loyalists
cafca141,218,1,94.5,2,4,1,7,Potential Loyalists
cb0b0a9f,188,1,312.49,2,4,4,10,Champions
cb21c984,277,1,150.73,1,4,2,7,Potential Loyalists
cb22dc9d,1,1,403.2,4,4,4,12,Champions
cb34921b,262,1,80.16,1,4,1,6,Potential Loyalists
cb429a91,28,1,413.3,4,4,4,12,Champions
cb6dff71,112,1,351.28,3,4,4,11,Champions
cb79a803,242,1,315.8,2,4,4,10,Champions
cb976f6f,146,1,60.7,3,4,1,8,Loyal Customers
cc0dfe20,189,1,302.79,2,4,3,9,Loyal Customers
cc1c878a,117,1,260.66,3,4,3,10,Champions
cc22e521,212,1,92.95,2,4,1,7,Potential Loyalists
cc24c3da,27,1,76.04,4,4,1,9,Loyal Customers
cc2ae85d,115,1,260.81,3,4,3,10,Champions
cc2c2a64,180,1,44.33,2,4,1,7,Potential Loyalists
cc33391a,313,1,12.38,1,4,1,6,Potential Loyalists
cc5a39bd,29,1,199.69,4,4,3,11,Champions
cc672bd7,271,1,367.96,1,4,4,9,Loyal Customers
cc7c3a16,144,1,182.36,3,4,2,9,Loyal Customers
cc9a4a59,323,1,286.69,1,4,3,8,Loyal Customers
cca2b172,210,1,13.81,2,4,1,7,Potential Loyalists
ccab3064,185,1,36.21,2,4,1,7,Potential Loyalists
ccc156ec,75,1,8.71,4,4,1,9,Loyal Customers
ccdc4be0,14,1,320.72,4,4,4,12,Champions
ccdec6cd,238,1,378.22,2,4,4,10,Champions
cd11f9ff,293,1,92.09,1,4,1,6,Potential Loyalists
cd1f4cd0,178,1,169.48,2,4,2,8,Loyal Customers
cd23f9b3,127,1,388.66,3,4,4,11,Champions
cd315692,85,1,457.75,3,4,4,11,Champions
cd3d2fd4,248,1,383.25,1,4,4,9,Loyal Customers
cd40736d,99,1,332.8,3,4,4,11,Champions
cd42d714,33,1,65.67,4,4,1,9,Loyal Customers
cd4393ab,89,1,301.02,3,4,3,10,Champions
cd442b59,108,1,198.63,3,4,2,9,Loyal Customers
cd59e65c,158,1,39.91,3,4,1,8,Loyal Customers
cd986aff,100,1,283.97,3,4,3,10,Champions
cd9edb10,298,1,262.49,1,4,3,8,Loyal Customers
cdb8c480,52,1,81.1,4,4,1,9,Loyal Customers
cdce35a4,109,1,171.71,3,4,2,9,Loyal Customers
cdeb4b21,130,1,301.69,3,4,3,10,Champions
cdf7235f,230,1,193.79,2,4,2,8,Loyal Customers
ce00318c,184,1,296.3,2,4,3,9,Loyal Customers
ce0380de,104,1,60.2,3,4,1,8,Loyal Customers
ce065ab2,193,1,130.9,2,4,2,8,Loyal Customers
ce0d70d2,119,1,43.43,3,4,1,8,Loyal Customers
ce14a2e7,292,1,122.34,1,4,2,7,Potential Loyalists
ce4f5068,254,1,30.02,1,4,1,6,Potential Loyalists
ce5bc729,312,1,306.76,1,4,4,9,Loyal Customers
ce69481e,235,1,178.12,2,4,2,8,Loyal Customers
ce70660d,13,1,113.75,4,4,2,10,Champions
ce7d898b,165,1,18.57,2,4,1,7,Potential Loyalists
ce962901,163,1,99.78,3,4,1,8,Loyal Customers
ce979d6e,277,1,221.76,1,4,3,8,Loyal Customers
cea71fcf,201,1,92.56,2,4,1,7,Potential Loyalists
cea988f2,11,1,258.99,4,4,3,11,Champions
ceb520d0,32,1,231.76,4,4,3,11,Champions
ced2cd43,83,1,349.15,3,4,4,11,Champions
cf03c6d8,189,1,114.56,2,4,2,8,Loyal Customers
cf052449,35,1,117.31,4,4,2,10,Champions
cf1e2208,301,1,185.11,1,4,2,7,Potential Loyalists
cf22fe3d,94,1,330.86,3,4,4,11,Champions
cf29466e,49,1,281.85,4,4,3,11,Champions
cf39e3b6,218,1,110.75,2,4,2,8,Loyal Customers
cf41f109,17,1,39.76,4,4,1,9,Loyal Customers
cf4ecbd8,325,1,381.42,1,4,4,9,Loyal Customers
cf64defc,189,1,238.32,2,4,3,9,Loyal Customers
cf78ab9a,146,1,354.11,3,4,4,11,Champions
cf860583,203,1,82.94,2,4,1,7,Potential Loyalists
cf924ab8,40,1,161.64,4,4,2,10,Champions
cf929cc7,222,1,268.38,2,4,3,9,Loyal Customers
cf9beee8,6,1,98.79,4,4,1,9,Loyal Customers
cfbb2cc2,305,1,44.2,1,4,1,6,Potential Loyalists
cfc35694,74,1,312.22,4,4,4,12,Champions
cfd46626,186,1,360.87,2,4,4,10,Champions
cfda6436,13,1,153.13,4,4,2,10,Champions
cfe50543,285,1,264.43,1,4,3,8,Loyal Customers
d0032e78,305,1,206.99,1,4,3,8,Loyal Customers
d0086a7f,188,1,343.23,2,4,4,10,Champions
d0138d14,14,1,97.14,4,4,1,9,Loyal Customers
d040767a,218,1,200.66,2,4,3,9,Loyal Customers
d0415285,99,1,85.09,3,4,1,8,Loyal Customers
d04a109b,296,1,277.37,1,4,3,8,Loyal Customers
d057cfbd,267,1,154.76,1,4,2,7,Potential Loyalists
d05887e3,59,1,300.06,4,4,3,11,Champions
d06eda6c,303,1,264.9,1,4,3,8,Loyal Customers
d0756e35,33,1,31.63,4,4,1,9,Loyal Customers
d0787b1a,290,1,463.79,1,4,4,9,Loyal Customers
d0936e56,177,1,22.98,2,4,1,7,Potential Loyalists
d09b44d1,34,1,95.15,4,4,1,9,Loyal Customers
d0c6808a,161,1,122.1,3,4,2,9,Loyal Customers
d0cca08b,131,1,155.46,3,4,2,9,Loyal Customers
d0d5cc3f,43,1,117.54,4,4,2,10,Champions
d0d5e3b0,261,1,335.2,1,4,4,9,Loyal Customers
d0e8803c,175,1,50.12,2,4,1,7,Potential Loyalists
d0efc96c,133,1,168.94,3,4,2,9,Loyal Customers
d1192abc,300,1,340.41,1,4,4,9,Loyal Customers
d1268d51,52,1,231.24,4,4,3,11,Champions
d12bbb22,48,1,205.35,4,4,3,11,Champions
d13afa90,31,1,305.9,4,4,4,12,Champions
d13e8e69,127,1,159.98,3,4,2,9,Loyal Customers
d1481060,36,1,334.27,4,4,4,12,Champions
d1574c62,237,1,240.31,2,4,3,9,Loyal Customers
d1616d3c,108,1,151.87,3,4,2,9,Loyal Customers
d17ea8e2,303,1,298.89,1,4,3,8,Loyal Customers
d1d182ee,83,1,29.79,3,4,1,8,Loyal Customers
d1dd56ce,174,1,164.14,2,4,2,8,Loyal Customers
d1ee12da,109,1,118.27,3,4,2,9,Loyal Customers
d1f2a5ba,109,1,36.59,3,4,1,8,Loyal Customers
d1fbf9ea,265,1,141.88,1,4,2,7,Potential Loyalists
d20005d8,103,1,66.93,3,4,1,8,Loyal Customers
d20acbb2,218,1,416.7,2,4,4,10,Champions
d20bbc2b,138,1,105.58,3,4,2,9,Loyal Customers
d22e24ba,181,1,73.46,2,4,1,7,Potential Loyalists
d23c9a23,295,1,316.59,1,4,4,9,Loyal Customers
d2522951,74,1,235.46,4,4,3,11,Champions
d259d921,200,1,265.25,2,4,3,9,Loyal Customers
d266a374,91,1,136.64,3,4,2,9,Loyal Customers
d279b7f1,269,1,111.06,1,4,2,7,Potential Loyalists
d285d9d3,43,1,267.03,4,4,3,11,Champions
d290ed45,169,1,142.2,2,4,2,8,Loyal Customers
d290f1f8,261,1,324.74,1,4,4,9,Loyal Customers
d2933255,33,1,225.41,4,4,3,11,Champions
d2b333f0,130,1,307.27,3,4,4,11,Champions
d2cafe90,318,1,150.2,1,4,2,7,Potential Loyalists
d2d4b9b3,318,1,263.11,1,4,3,8,Loyal Customers
d2e8696a,59,1,183.22,4,4,2,10,Champions
d30c4698,70,1,90.79,4,4,1,9,Loyal Customers
d312906a,178,1,216.75,2,4,3,9,Loyal Customers
d318e21f,116,1,81.03,3,4,1,8,Loyal Customers
d32ae048,114,1,93.36,3,4,1,8,Loyal Customers
d33a1a62,217,1,21.45,2,4,1,7,Potential Loyalists
d35184fe,219,1,416.11,2,4,4,10,Champions
d374b1f9,37,1,80.05,4,4,1,9,Loyal Customers
d37b25da,108,1,322.42,3,4,4,11,Champions
d3824307,250,1,234.9,1,4,3,8,Loyal Customers
d38a19bf,287,1,186.23,1,4,2,7,Potential Loyalists
d3af2e02,324,1,125.72,1,4,2,7,Potential Loyalists
d3c564b9,266,1,168.21,1,4,2,7,Potential Loyalists
d3df5089,311,1,146.99,1,4,2,7,Potential Loyalists
d3e271bc,205,1,105.98,2,4,2,8,Loyal Customers
d3f9e528,289,1,15.61,1,4,1,6,Potential Loyalists
d4104c7b,9,1,136.4,4,4,2,10,Champions
d4184040,41,1,35.94,4,4,1,9,Loyal Customers
d41c2ce4,137,1,189.63,3,4,2,9,Loyal Customers
d41d809e,174,1,198.29,2,4,2,8,Loyal Customers
d420adeb,90,1,249.98,3,4,3,10,Champions
d42bcbcb,130,1,347.12,3,4,4,11,Champions
d4315620,202,1,168.01,2,4,2,8,Loyal Customers
d4336610,2,1,316.13,4,4,4,12,Champions
d43d0f46,80,1,128.95,4,4,2,10,Champions
d4438986,168,1,388.57,2,4,4,10,Champions
d4515858,301,1,313.68,1,4,4,9,Loyal Customers
d45a9dbe,163,1,259.1,3,4,3,10,Champions
d45acca2,221,1,283.15,2,4,3,9,Loyal Customers
d48477b3,89,1,51.18,3,4,1,8,Loyal Customers
d48d9f1f,269,1,317.06,1,4,4,9,Loyal Customers
d492b6d9,161,1,62.15,3,4,1,8,Loyal Customers
d49c1938,147,1,365.72,3,4,4,11,Champions
d4aea824,276,1,316.03,1,4,4,9,Loyal Customers
d4c421dd,103,1,233.86,3,4,3,10,Champions
d4f497b2,293,1,431.29,1,4,4,9,Loyal Customers
d51c7bc1,46,1,128.28,4,4,2,10,Champions
d5498008,45,1,156.74,4,4,2,10,Champions
d5762773,162,1,39.08,3,4,1,8,Loyal Customers
d5a74f3f,264,1,253.97,1,4,3,8,Loyal Customers
d5d1da0d,127,1,12.38,3,4,1,8,Loyal Customers
d5d8192a,137,1,67.86,3,4,1,8,Loyal Customers
d5daed7a,103,1,479.19,3,4,4,11,Champions
d5fb8686,115,1,372.27,3,4,4,11,Champions
d5fba1fa,157,1,312.27,3,4,4,11,Champions
d609c578,184,1,411.94,2,4,4,10,Champions
d60ab6ad,312,1,190.26,1,4,2,7,Potential Loyalists
d60f1a32,323,1,125.84,1,4,2,7,Potential Loyalists
d61eceec,291,1,199.75,1,4,3,8,Loyal Customers
d627f474,21,1,442.51,4,4,4,12,Champions
d6374469,224,1,117.44,2,4,2,8,Loyal Customers
d646700c,32,1,484.56,4,4,4,12,Champions
d655a92b,281,1,115.08,1,4,2,7,Potential Loyalists
d689fa61,309,1,295.14,1,4,3,8,Loyal Customers
d6a11b96,311,1,86.09,1,4,1,6,Potential Loyalists
d6a3d49e,26,1,90.33,4,4,1,9,Loyal Customers
d6b7aa1d,226,1,172.64,2,4,2,8,Loyal Customers
d6b94141,166,1,147.71,2,4,2,8,Loyal Customers
d6e39245,152,1,223.25,3,4,3,10,Champions
d6e6e405,313,1,291.55,1,4,3,8,Loyal Customers
d6e84fa8,259,1,21.56,1,4,1,6,Potential Loyalists
d6ee8e2b,197,1,100.29,2,4,1,7,Potential Loyalists
d6f46477,2,1,361.62,4,4,4,12,Champions
d71147c9,234,1,417.94,2,4,4,10,Champions
d7118880,154,1,141.64,3,4,2,9,Loyal Customers
d71af9e5,147,1,209.08,3,4,3,10,Champions
d71ca896,273,1,46.08,1,4,1,6,Potential Loyalists
d726fd8b,221,1,264.94,2,4,3,9,Loyal Customers
d72ba85d,273,1,291.84,1,4,3,8,Loyal Customers
d7329afe,43,1,19.08,4,4,1,9,Loyal Customers
d73be10e,169,1,254.76,2,4,3,9,Loyal Customers
d7517ae4,197,1,268.79,2,4,3,9,Loyal Customers
d763b012,170,1,13.69,2,4,1,7,Potential Loyalists
d76e19c6,231,1,402.68,2,4,4,10,Champions
d799d699,156,1,369.15,3,4,4,11,Champions
d79e7736,89,1,39.85,3,4,1,8,Loyal Customers
d7a17cb0,193,1,420.85,2,4,4,10,Champions
d7c5fdbb,303,1,14.0,1,4,1,6,Potential Loyalists
d7f5f0b0,82,1,237.76,3,4,3,10,Champions
d7f9020a,263,1,383.36,1,4,4,9,Loyal Customers
d80ab524,197,1,94.91,2,4,1,7,Potential Loyalists
d80ad3eb,258,1,31.56,1,4,1,6,Potential Loyalists
d80cb54a,101,1,117.24,3,4,2,9,Loyal Customers
d817723a,193,1,131.83,2,4,2,8,Loyal Customers
d81b895d,201,1,239.54,2,4,3,9,Loyal Customers
d833241e,235,1,350.73,2,4,4,10,Champions
d8332547,324,1,82.97,1,4,1,6,Potential Loyalists
d8537c7d,281,1,144.91,1,4,2,7,Potential Loyalists
d8661551,301,1,129.7,1,4,2,7,Potential Loyalists
d87a2060,325,1,11.54,1,4,1,6,Potential Loyalists
d895edc8,74,1,102.58,4,4,1,9,Loyal Customers
d8970dd2,250,1,493.04,1,4,4,9,Loyal Customers
d8adad87,45,1,44.29,4,4,1,9,Loyal Customers
d8b248a8,230,1,412.27,2,4,4,10,Champions
d8d9cf8b,38,1,82.84,4,4,1,9,Loyal Customers
d8e5dd07,235,1,66.86,2,4,1,7,Potential Loyalists
d8e741ba,150,1,407.91,3,4,4,11,Champions
d8e74ba4,248,1,191.24,1,4,2,7,Potential Loyalists
d8e94022,131,1,36.39,3,4,1,8,Loyal Customers
d9028424,212,1,13.94,2,4,1,7,Potential Loyalists
d90a3d96,43,1,97.39,4,4,1,9,Loyal Customers
d912b7eb,101,1,252.85,3,4,3,10,Champions
d91f5633,216,1,467.8,2,4,4,10,Champions
d930502c,45,1,293.62,4,4,3,11,Champions
d9345bed,154,1,170.64,3,4,2,9,Loyal Customers
d94f7995,309,1,111.69,1,4,2,7,Potential Loyalists
d95237bb,214,1,246.39,2,4,3,9,Loyal Customers
d960a0a3,138,1,87.7,3,4,1,8,Loyal Customers
d97962d1,122,1,177.03,3,4,2,9,Loyal Customers
d995d10a,257,1,80.67,1,4,1,6,Potential Loyalists
d9a0217a,245,1,293.43,1,4,3,8,Loyal Customers
d9a17f42,76,1,132.88,4,4,2,10,Champions
d9b16d55,286,1,149.93,1,4,2,7,Potential Loyalists
d9b27cae,60,1,214.57,4,4,3,11,Champions
d9b6aafd,24,1,166.68,4,4,2,10,Champions
d9b8e81b,121,1,93.42,3,4,1,8,Loyal Customers
d9c0aa17,326,1,27.62,1,4,1,6,Potential Loyalists
d9c4fc09,47,1,122.67,4,4,2,10,Champions
d9d623b5,171,1,302.59,2,4,3,9,Loyal Customers
d9d6eb5d,320,1,252.33,1,4,3,8,Loyal Customers
da4f8e3e,110,1,219.34,3,4,3,10,Champions
da638daf,322,1,25.69,1,4,1,6,Potential Loyalists
da787021,316,1,195.58,1,4,2,7,Potential Loyalists
da7bc76a,325,1,492.41,1,4,4,9,Loyal Customers
da7c3445,222,1,200.15,2,4,3,9,Loyal Customers
da8e2fdc,238,1,428.66,2,4,4,10,Champions
daa878b0,182,1,467.12,2,4,4,10,Champions
dabe2577,326,1,280.19,1,4,3,8,Loyal Customers
dadef6c9,297,1,328.06,1,4,4,9,Loyal Customers
db0be3ef,91,1,236.53,3,4,3,10,Champions
db220edd,217,1,233.29,2,4,3,9,Loyal Customers
db686a27,278,1,157.86,1,4,2,7,Potential Loyalists
db68c3eb,246,1,450.17,1,4,4,9,Loyal Customers
db704f77,273,1,153.01,1,4,2,7,Potential Loyalists
db854f27,164,1,119.8,2,4,2,8,Loyal Customers
db89ad76,140,1,393.1,3,4,4,11,Champions
dbcb14fc,133,1,101.83,3,4,1,8,Loyal Customers
dbea38e1,238,1,287.01,2,4,3,9,Loyal Customers
dbf58ab7,252,1,11.26,1,4,1,6,Potential Loyalists
dc061c43,107,1,32.24,3,4,1,8,Loyal Customers
dc0b7ad8,142,1,272.16,3,4,3,10,Champions
dc0c9f8d,211,1,241.17,2,4,3,9,Loyal Customers
dc0dbfa8,66,1,303.34,4,4,3,11,Champions
dc0f7097,46,1,48.08,4,4,1,9,Loyal Customers
dc1a6629,170,1,73.64,2,4,1,7,Potential Loyalists
dc5953be,304,1,162.67,1,4,2,7,Potential Loyalists
dc5e478b,33,1,112.77,4,4,2,10,Champions
dc69c849,129,1,110.95,3,4,2,9,Loyal Customers
dc708102,56,1,99.66,4,4,1,9,Loyal Customers
dc743e0d,15,1,313.85,4,4,4,12,Champions
dca155eb,97,1,238.53,3,4,3,10,Champions
dcaca6db,18,1,257.67,4,4,3,11,Champions
dcb8e001,287,1,247.08,1,4,3,8,Loyal Customers
dcd66030,103,1,196.39,3,4,2,9,Loyal Customers
dcde3dc0,8,1,349.68,4,4,4,12,Champions
dce09756,21,1,246.59,4,4,3,11,Champions
dce2214a,99,1,16.57,3,4,1,8,Loyal Customers
dce5dd34,24,1,311.34,4,4,4,12,Champions
dce9df30,27,1,265.95,4,4,3,11,Champions
dcec950f,27,1,55.64,4,4,1,9,Loyal Customers
dcefc553,99,1,453.41,3,4,4,11,Champions
dcf4a9c1,155,1,313.61,3,4,4,11,Champions
dcfc3adc,191,1,46.52,2,4,1,7,Potential Loyalists
dd08c8a2,266,1,307.51,1,4,4,9,Loyal Customers
dd2c6eea,318,1,219.9,1,4,3,8,Loyal Customers
dd3554fc,254,1,189.36,1,4,2,7,Potential Loyalists
dd3d04ab,166,1,293.86,2,4,3,9,Loyal Customers
dd556e28,174,1,448.07,2,4,4,10,Champions
dd6f3a7f,227,1,59.97,2,4,1,7,Potential Loyalists
dd7cd6f2,110,1,186.29,3,4,2,9,Loyal Customers
dd8674d1,192,1,61.96,2,4,1,7,Potential Loyalists
dd88caa9,260,1,356.47,1,4,4,9,Loyal Customers
dd89f628,215,1,109.59,2,4,2,8,Loyal Customers
dd8e5c2a,276,1,174.23,1,4,2,7,Potential Loyalists
dd9f4e5f,246,1,186.52,1,4,2,7,Potential Loyalists
ddae0858,256,1,74.46,1,4,1,6,Potential Loyalists
ddb4486a,23,1,358.24,4,4,4,12,Champions
ddcb54d3,296,1,401.86,1,4,4,9,Loyal Customers
ddd43296,203,1,86.46,2,4,1,7,Potential Loyalists
dde45136,251,1,123.71,1,4,2,7,Potential Loyalists
ddeec1fb,322,1,93.6,1,4,1,6,Potential Loyalists
de0683d6,246,1,321.83,1,4,4,9,Loyal Customers
de1d3a1e,73,1,167.26,4,4,2,10,Champions
de21a529,121,1,260.11,3,4,3,10,Champions
de4cdcdd,247,1,20.39,1,4,1,6,Potential Loyalists
de6605d5,132,1,45.73,3,4,1,8,Loyal Customers
de7e833d,88,1,468.14,3,4,4,11,Champions
de85b962,289,1,183.11,1,4,2,7,Potential Loyalists
de8c7e00,174,1,153.38,2,4,2,8,Loyal Customers
deaef9d5,42,1,15.54,4,4,1,9,Loyal Customers
deb7df38,239,1,16.09,2,4,1,7,Potential Loyalists
dee35fc3,102,1,50.36,3,4,1,8,Loyal Customers
def9391b,247,1,337.58,1,4,4,9,Loyal Customers
df026444,32,1,103.42,4,4,1,9,Loyal Customers
df2ac223,53,1,187.03,4,4,2,10,Champions
df3c4407,163,1,294.63,3,4,3,10,Champions
df564d61,75,1,388.6,4,4,4,12,Champions
df5ea820,85,1,37.43,3,4,1,8,Loyal Customers
df6c7670,227,1,44.89,2,4,1,7,Potential Loyalists
df836a74,172,1,320.08,2,4,4,10,Champions
df90d7c9,67,1,204.91,4,4,3,11,Champions
df980ec1,263,1,210.16,1,4,3,8,Loyal Customers
df9db226,81,1,178.95,3,4,2,9,Loyal Customers
dfa876d1,28,1,106.98,4,4,2,10,Champions
dfa87884,136,1,205.14,3,4,3,10,Champions
dfb1c808,58,1,66.82,4,4,1,9,Loyal Customers
dfb53be4,311,1,398.93,1,4,4,9,Loyal Customers
dfb9395f,84,1,220.26,3,4,3,10,Champions
dff5463c,65,1,393.91,4,4,4,12,Champions
e021ffd9,276,1,51.61,1,4,1,6,Potential Loyalists
e0253d12,3,1,56.34,4,4,1,9,Loyal Customers
e03911fb,116,1,213.77,3,4,3,10,Champions
e03f2fdc,218,1,18.66,2,4,1,7,Potential Loyalists
e041ced0,271,1,163.19,1,4,2,7,Potential Loyalists
e0424124,299,1,81.18,1,4,1,6,Potential Loyalists
e04ffe82,267,1,42.7,1,4,1,6,Potential Loyalists
e05135b9,82,1,123.37,3,4,2,9,Loyal Customers
e0682864,111,1,142.16,3,4,2,9,Loyal Customers
e06e1b01,284,1,131.4,1,4,2,7,Potential Loyalists
e077268b,317,1,133.85,1,4,2,7,Potential Loyalists
e08353ad,165,1,358.56,2,4,4,10,Champions
e0960b4d,206,1,26.94,2,4,1,7,Potential Loyalists
e0a14854,195,1,172.89,2,4,2,8,Loyal Customers
e0b80ab2,190,1,349.94,2,4,4,10,Champions
e0cfaad0,293,1,106.21,1,4,2,7,Potential Loyalists
e0d4ca51,247,1,186.67,1,4,2,7,Potential Loyalists
e0f55269,59,1,180.6,4,4,2,10,Champions
e10e5ae0,195,1,340.48,2,4,4,10,Champions
e1310511,323,1,38.09,1,4,1,6,Potential Loyalists
e14e962f,136,1,257.52,3,4,3,10,Champions
e186c635,31,1,202.26,4,4,3,11,Champions
e1b810f9,28,1,332.94,4,4,4,12,Champions
e1b8ee3b,214,1,292.35,2,4,3,9,Loyal Customers
e1c29bb9,267,1,67.02,1,4,1,6,Potential Loyalists
e1e7e360,65,1,54.8,4,4,1,9,Loyal Customers
e1fa3fe4,140,1,36.02,3,4,1,8,Loyal Customers
e207d13a,272,1,58.62,1,4,1,6,Potential Loyalists
e2130e66,273,1,392.76,1,4,4,9,Loyal Customers
e21a486c,226,1,37.83,2,4,1,7,Potential Loyalists
e21f5fd1,126,1,425.78,3,4,4,11,Champions
e2356d8b,254,1,79.89,1,4,1,6,Potential Loyalists
e235eaa8,294,1,359.28,1,4,4,9,Loyal Customers
e23fb2d5,163,1,260.45,3,4,3,10,Champions
e26fb2b1,186,1,181.2,2,4,2,8,Loyal Customers
e2887ed0,95,1,241.56,3,4,3,10,Champions
e2a4a7db,77,1,296.95,4,4,3,11,Champions
e2b06600,46,1,22.42,4,4,1,9,Loyal Customers
e2d534fc,153,1,157.58,3,4,2,9,Loyal Customers
e2d9e617,317,1,54.59,1,4,1,6,Potential Loyalists
e2f51045,182,1,263.25,2,4,3,9,Loyal Customers
e3181955,93,1,361.15,3,4,4,11,Champions
e36f2bb0,209,1,53.3,2,4,1,7,Potential Loyalists
e372861d,25,1,196.95,4,4,2,10,Champions
e37338ed,186,1,233.79,2,4,3,9,Loyal Customers
e37ad791,288,1,253.52,1,4,3,8,Loyal Customers
e38b857a,223,1,208.82,2,4,3,9,Loyal Customers
e3949f2a,270,1,71.2,1,4,1,6,Potential Loyalists
e3a22f45,162,1,107.39,3,4,2,9,Loyal Customers
e3bbe9a3,127,1,428.84,3,4,4,11,Champions
e3c0569a,17,1,203.69,4,4,3,11,Champions
e3c4830d,91,1,220.15,3,4,3,10,Champions
e3f9922a,174,1,193.0,2,4,2,8,Loyal Customers
e3fa60e2,126,1,408.29,3,4,4,11,Champions
e4259534,83,1,421.63,3,4,4,11,Champions
e426ec00,15,1,427.96,4,4,4,12,Champions
e44a3f1b,236,1,85.54,2,4,1,7,Potential Loyalists
e4503649,209,1,132.85,2,4,2,8,Loyal Customers
e452c507,209,1,58.89,2,4,1,7,Potential Loyalists
e45dfd34,212,1,73.67,2,4,1,7,Potential Loyalists
e45edb68,9,1,408.73,4,4,4,12,Champions
e4637540,45,1,110.91,4,4,2,10,Champions
e47754a9,136,1,336.7,3,4,4,11,Champions
e47fbc15,212,1,83.16,2,4,1,7,Potential Loyalists
e4818739,201,1,278.65,2,4,3,9,Loyal Customers
e4985f97,97,1,193.05,3,4,2,9,Loyal Customers
e49bbd21,278,1,30.83,1,4,1,6,Potential Loyalists
e4aa32a0,224,1,245.53,2,4,3,9,Loyal Customers
e4ab10c7,42,1,45.0,4,4,1,9,Loyal Customers
e4b9a3e4,319,1,91.27,1,4,1,6,Potential Loyalists
e4c02adc,116,1,228.77,3,4,3,10,Champions
e4c9e2e8,239,1,441.72,2,4,4,10,Champions
e4cf6aad,23,1,386.07,4,4,4,12,Champions
e4d80260,191,1,176.46,2,4,2,8,Loyal Customers
e4ed1209,147,1,107.85,3,4,2,9,Loyal Customers
e4fddc69,287,1,306.09,1,4,4,9,Loyal Customers
e513db7b,241,1,342.7,2,4,4,10,Champions
e51f7ec4,51,1,9.95,4,4,1,9,Loyal Customers
e52c19c1,67,1,380.14,4,4,4,12,Champions
e540ae75,69,1,243.03,4,4,3,11,Champions
e54968ff,280,1,226.69,1,4,3,8,Loyal Customers
e54b0416,79,1,340.79,4,4,4,12,Champions
